stimulus_range,stimulus_duration,onset,feedback,feedback_range_fromfile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation_cross.started,fixation_cross.stopped,interval_start.started,interval_start.stopped,interval_end.started,interval_end.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.started,key_resp_start.stopped,fixation_cross_reproduction.started,fixation_cross_reproduction.stopped,reproduction_start.started,reproduction_start.stopped,key_resp_stop.keys,key_resp_stop.rt,key_resp_stop.started,key_resp_stop.stopped,feedback_range,hit,stimulus_range,reproduction_end.started,reproduction_end.stopped,fixation_cross_feedback.started,fixation_cross_feedback.stopped,participant,session,date,expName,psychopyVersion,frameRate,
large,5,0.2,False,None,0,65,65,65,596.6143986000097,None,596.7978481999598,596.8478510999703,601.7969171999721,601.8469545999542,space,0.5822738999850117,601.7969171999721,None,602.3994400000083,None,602.3994400000083,602.4634385999525,space,3.934627999959048,602.3994400000083,None,None,None,large,606.3655103999772,606.4294524999568,606.3655103999772,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,2.5,0.3,False,None,0,66,66,66,606.8794010999845,None,607.1625864999951,607.2126029999927,609.6621740999981,609.7122880999814,space,0.5450341000105254,609.6621740999981,None,610.2319007999613,None,610.2319007999613,610.2954317999538,space,2.100681899988558,610.2319007999613,None,None,None,large,612.364221900003,612.4282547999755,612.364221900003,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,3,0.1,False,None,0,67,67,67,612.8782944999984,None,612.9615553999902,613.0116205000086,615.9610993999522,616.0114778999705,space,0.7163770000333898,615.9610993999522,None,616.6972551000072,None,616.6972551000072,616.7605290999636,space,2.5365465999930166,616.6972551000072,None,None,None,large,619.262367599993,619.3271203999757,619.262367599993,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,4.5,0.3,False,None,0,68,68,68,619.77709649998,None,620.0601908999961,620.1097369999625,624.5594916999689,624.6102696000016,space,0.5130374999716878,624.5594916999689,None,625.0962214999599,None,625.0962214999599,625.1594095999608,space,3.9603188000037335,625.0962214999599,None,None,None,large,629.0781836999813,629.141439399973,629.0781836999813,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,5.5,0.3,False,None,0,69,69,69,629.5919542000047,None,629.8754390999675,629.9252092000097,635.3744741999544,635.4244990999578,space,0.5162897999980487,635.3744741999544,None,635.9094790999661,None,635.9094790999661,635.974172999966,space,4.646866200026125,635.9094790999661,None,None,None,large,640.5759459999972,640.6399673999986,640.5759459999972,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,5,0.3,False,None,0,70,70,70,641.0899722999893,None,641.3731348000001,641.4232206000015,646.3722560000024,646.4224025000003,space,0.5290695000439882,646.3722560000024,None,646.925405099988,None,646.925405099988,646.9888791999547,space,3.894317199999932,646.925405099988,None,None,None,large,650.8408813999849,650.9049615999684,650.8408813999849,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,3,0.2,False,None,0,71,71,71,651.3548462999752,None,651.5380517999874,651.5880903999787,654.5376157999854,654.5877411999973,space,0.5660187999601476,654.5376157999854,None,655.1236356999725,None,655.1236356999725,655.1722538999747,space,2.4180300000007264,655.1236356999725,None,None,None,large,657.5730138999643,657.6369873000076,657.5730138999643,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,2.5,0.3,False,None,0,72,72,72,658.0868244000012,None,658.3701631999575,658.419702299987,660.8696841999772,660.9197982999613,space,0.754119899997022,660.8696841999772,None,661.6562404999859,None,661.6562404999859,661.7195393999573,space,1.995755999989342,661.6562404999859,None,None,None,large,663.6723439999623,663.7358374999603,663.6723439999623,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,6,0.1,False,None,0,73,73,73,664.1850792999612,None,664.2692034000065,664.3192312999745,670.2681412999518,670.3182536999811,space,0.444323500036262,670.2681412999518,None,670.7375120999641,None,670.7375120999641,670.786793599953,space,4.837197599990759,670.7375120999641,None,None,None,large,675.6029457999975,675.6669346999843,675.6029457999975,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,4,0.1,False,None,0,74,74,74,676.1169555999804,None,676.2003923999728,676.2503464999609,680.1994992999826,680.249354199972,space,0.5652225999510847,680.1994992999826,None,680.785932299972,None,680.785932299972,680.849346700008,space,3.681735399994068,680.785932299972,None,None,None,large,684.4998459999915,684.5655920999707,684.4998459999915,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,2,0.1,False,None,0,75,75,75,685.0155662999605,None,685.0986806000001,685.1486288000015,687.0984589,687.1484663999872,space,0.6486883000470698,687.0984589,None,687.7679982999689,None,687.7679982999689,687.8177605999517,space,1.6659884999971837,687.7679982999689,None,None,None,large,689.4670058999909,689.5311725999927,689.4670058999909,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,4.5,0.1,False,None,0,76,76,76,689.9811089999857,None,690.0644278999534,690.113917199953,694.5635760999867,694.6130963999894,space,0.44405940000433475,694.5635760999867,None,695.0333545999601,None,695.0333545999601,695.096972099971,space,3.513937400013674,695.0333545999601,None,None,None,large,698.5653257999802,698.6294389999821,698.5653257999802,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,3.5,0.3,False,None,0,77,77,77,699.0794728999608,None,699.3626816999749,699.4126799000078,702.8621802999987,702.9124292999622,space,0.42992960003903136,702.8621802999987,None,703.3141675000079,None,703.3141675000079,703.3778058000025,space,2.569341800000984,703.3141675000079,None,None,None,large,705.9145673000021,705.9783145999536,705.9145673000021,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,5.5,0.1,False,None,0,78,78,78,706.428316799982,None,706.5114788999781,706.5615077999537,712.0107049999642,712.0607996999752,space,0.5520428000018001,712.0107049999642,None,712.5968414999661,None,712.5968414999661,712.6603546999977,space,4.695014099997934,712.5968414999661,None,None,None,large,717.3124562999583,717.3753931999672,717.3124562999583,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,6,0.2,False,None,0,79,79,79,717.8263241999666,None,718.0094476999948,718.0594718999928,724.0084588999744,724.0587310999981,space,0.4099374999641441,724.0084588999744,None,724.4440488999826,None,724.4440488999826,724.5087616999517,space,5.348831299983431,724.4440488999826,None,None,None,large,729.8246270999662,729.8903881000006,729.8246270999662,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,2.5,0.1,False,None,0,80,80,80,730.3407964999788,None,730.4239278999739,730.4739531999803,732.9234254999901,732.9735431000008,space,0.6250238999491557,732.9234254999901,None,733.5765102999867,None,733.5765102999867,733.6401257999823,space,2.056060500035528,733.5765102999867,None,None,None,large,735.6586227999651,735.7229109999607,735.6586227999651,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,5,0.1,False,None,0,81,81,81,736.1728549999534,None,736.256327399984,736.3061210999731,741.2553373999544,741.3053865999682,space,0.6697135000140406,741.2553373999544,None,741.9582370999851,None,741.9582370999851,742.0218833999825,space,4.004894700017758,741.9582370999851,None,None,None,large,745.9902896999847,746.0543199999956,745.9902896999847,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,4,0.1,False,None,0,82,82,82,746.5043339999975,None,746.5877671999624,746.6377289000084,750.5869333999581,750.637173999974,space,0.5748185999691486,750.5869333999581,None,751.1901158999535,None,751.1901158999535,751.2539363999967,space,3.729697300004773,751.1901158999535,None,None,None,large,754.9385330000077,755.002936600009,754.9385330000077,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,3.5,0.1,False,None,0,83,83,83,755.4527018999797,None,755.5360469999723,755.586105800001,759.0354180999566,759.0855304999859,space,0.8006591000012122,759.0354180999566,None,759.8551004999899,None,759.8551004999899,759.9186530999723,space,3.4943539000232704,759.8551004999899,None,None,None,large,763.3709421000094,763.434629299969,763.3709421000094,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,2,0.1,False,None,0,84,84,84,763.8844386999845,None,763.9678149999818,764.018065399956,765.9671753000002,766.0174399999669,space,0.5416152999969199,765.9671753000002,None,766.5373444999568,None,766.5373444999568,766.6006919000065,space,1.4477917999611236,766.5373444999568,None,None,None,large,768.0032570000039,768.0672504999675,768.0032570000039,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,4.5,0.1,False,None,0,85,85,85,768.5171009000042,None,768.6004173999536,768.6504498999566,773.0995406999718,773.1498459999566,space,0.7143822999787517,773.0995406999718,None,773.8347956999787,None,773.8347956999787,773.8992922999896,space,4.90231729997322,773.8347956999787,None,None,None,large,778.7674468999612,778.8317186000058,778.7674468999612,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,3,0.2,False,None,0,86,86,86,779.2816347999615,None,779.464536399988,779.5149415999767,782.464550899982,782.5148675999953,space,0.6129826999967918,782.464550899982,None,783.1008791999775,None,783.1008791999775,783.1644818999921,space,2.0043907999643125,783.1008791999775,None,None,None,large,785.1320475999964,785.1973664999823,785.1320475999964,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,2.5,0.2,False,None,0,87,87,87,785.6473400999676,None,785.8305636000005,785.8806483999942,788.3301544999704,788.3801990000065,space,0.5084736999706365,788.3301544999704,None,788.8665917000035,None,788.8665917000035,788.9300831999863,space,1.3241265999968164,788.8665917000035,None,None,None,large,790.2156092000077,790.2798444000073,790.2156092000077,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,6,0.1,False,None,0,88,88,88,790.7296400999767,None,790.8123941000085,790.8633523999597,796.8118665000075,796.8619041999918,space,0.5849396000267006,796.8118665000075,None,797.4149977999623,None,797.4149977999623,797.4785051000072,space,5.254694399947766,797.4149977999623,None,None,None,large,802.6970389999915,802.760884999996,802.6970389999915,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,5,0.3,False,None,0,89,89,89,803.2107975999825,None,803.4940553999622,803.5440845999983,808.4931899000076,808.543267400004,space,0.5242274000192992,808.4931899000076,None,809.0462025000015,None,809.0462025000015,809.1098449999699,space,4.944368899974506,809.0462025000015,None,None,None,large,814.0117355999537,814.0754663999542,814.0117355999537,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,2,0.3,False,None,0,90,90,90,814.5263378999662,None,814.8087079999968,814.8586682999739,816.8078375000041,816.8575651999563,space,0.6701906999805942,816.8078375000041,None,817.5114887999953,None,817.5114887999953,817.5750394999632,space,1.6341034999932162,817.5114887999953,None,None,None,large,819.176404399972,819.2411160999909,819.176404399972,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,4,0.3,False,None,0,91,91,91,819.6911994999973,None,819.974537800008,820.0245728999726,823.9736806000001,824.0236380999559,space,0.4736685000243597,823.9736806000001,None,824.4768924000091,None,824.4768924000091,824.5403198999702,space,3.240323800011538,824.4768924000091,None,None,None,large,827.7418073999579,827.8064136999892,827.7418073999579,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,3.5,0.1,False,None,0,92,92,92,828.2561951999669,None,828.3395960999769,828.3895665999735,831.8390316999867,831.8891038000002,space,0.675439499958884,831.8390316999867,None,832.5415960999671,None,832.5415960999671,832.6049662999576,space,3.1441827000235207,832.5415960999671,None,None,None,large,835.7073860999662,835.7717634,835.7073860999662,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,4.5,0.1,False,None,0,93,93,93,836.2217297999887,None,836.3048867000034,836.3550146999769,840.8039491999662,840.8540593999787,space,0.5506194999907166,840.8039491999662,None,841.3737855000072,None,841.3737855000072,841.4375472999527,space,3.874486099986825,841.3737855000072,None,None,None,large,845.2722896999912,845.3364966000081,845.2722896999912,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,3,0.2,False,None,0,94,94,94,845.7864617999876,None,845.9697349999915,846.0197244999581,848.969349299965,849.0196850000066,space,0.8997305000084452,848.969349299965,None,849.8881934999954,None,849.8881934999954,849.9517827999662,space,2.268960400018841,849.8881934999954,None,None,None,large,852.1873143999837,852.2519393999828,852.1873143999837,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
large,5.5,0.3,False,None,0,95,95,95,852.7018965999596,None,852.9852728999685,853.0350890999543,858.4842529000016,858.5344431999838,space,0.6487764000194147,858.4842529000016,None,859.1538828999619,None,859.1538828999619,859.2174636999844,space,5.082715099968482,859.1538828999619,None,None,None,large,864.266576999973,864.3164556999691,864.266576999973,None,D01,3,2021_Apr_23_1038,subsecond_timing,2021.1.2,60.01277071704144,
